XKHEtdqhLK8,Python Full Course 🐍 -Learn to code today-【𝙁𝙧𝙚𝙚】,2021-02-15T15:00:12Z,とても為になりました。ありがとう！,2022-06-26T08:13:42Z,2022-06-26T08:13:42Z,0
XKHEtdqhLK8,Python Full Course 🐍 -Learn to code today-【𝙁𝙧𝙚𝙚】,2021-02-15T15:00:12Z,i like pizza (random comment),2022-06-26T08:06:42Z,2022-06-26T08:06:42Z,0
XKHEtdqhLK8,Python Full Course 🐍 -Learn to code today-【𝙁𝙧𝙚𝙚】,2021-02-15T15:00:12Z,Drop a comment down below,2022-06-26T05:17:15Z,2022-06-26T05:17:15Z,0
XKHEtdqhLK8,Python Full Course 🐍 -Learn to code today-【𝙁𝙧𝙚𝙚】,2021-02-15T15:00:12Z,I love this tutorial.,2022-06-26T05:07:25Z,2022-06-26T05:07:25Z,0
XKHEtdqhLK8,Python Full Course 🐍 -Learn to code today-【𝙁𝙧𝙚𝙚】,2021-02-15T15:00:12Z,YOUTUBE ALGORITHM BLESS THIS VIDEO,2022-06-26T01:10:40Z,2022-06-26T01:10:40Z,0
XKHEtdqhLK8,Python Full Course 🐍 -Learn to code today-【𝙁𝙧𝙚𝙚】,2021-02-15T15:00:12Z,Nuclear launch codes 🤣🤣🤣,2022-06-26T00:59:40Z,2022-06-26T00:59:40Z,0
XKHEtdqhLK8,Python Full Course 🐍 -Learn to code today-【𝙁𝙧𝙚𝙚】,2021-02-15T15:00:12Z,Im in my first year of CS highschool were about to end this year. Your video summed up my entire year in 12 hours bru,2022-06-26T00:56:52Z,2022-06-26T00:56:52Z,0
XKHEtdqhLK8,Python Full Course 🐍 -Learn to code today-【𝙁𝙧𝙚𝙚】,2021-02-15T15:00:12Z,thanks dont forget subcribe this chanel,2022-06-25T22:59:10Z,2022-06-25T22:59:10Z,0
XKHEtdqhLK8,Python Full Course 🐍 -Learn to code today-【𝙁𝙧𝙚𝙚】,2021-02-15T15:00:12Z,ok,2022-06-25T22:37:51Z,2022-06-25T22:37:51Z,0
XKHEtdqhLK8,Python Full Course 🐍 -Learn to code today-【𝙁𝙧𝙚𝙚】,2021-02-15T15:00:12Z,thanks for the help,2022-06-25T14:30:24Z,2022-06-25T14:30:24Z,0
XKHEtdqhLK8,Python Full Course 🐍 -Learn to code today-【𝙁𝙧𝙚𝙚】,2021-02-15T15:00:12Z,127,2022-06-25T14:22:04Z,2022-06-25T14:22:04Z,1
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,Below is an outline of this video.Also a few tips:1. Here is the playlist for this series: https://goo.gl/4dQMsJ2. If you want to learn faster than I talk I’d recommend 1.25x or 1.5x speed :)3. Download the sample files here to follow along (they are Jupyter Notebook files): https://www.csdojo.io/python14. Have fun! If anything is unclear please let me know in a comment.0:00: Introduction0:17: Who’s this tutorial for?0:30: An outline of this video1:18: What is Python and what can you do with it?2:01: What is IDE and why I chose Jupyter Notebook3:09: How Jupyter Notebook works4:19: How to install Python and Jupyter (through Anaconda)5:58: Launching Jupyter7:59: The print() function10:24: Introduction to variables13:08: What are variables (in Python)?16:42: Assigning a variable to another variable19:03: A practice problem - swapping two variables20:40: Solutions to the practice problem - swapping two variables,2017-12-26T14:58:15Z,2018-06-18T17:45:44Z,2586
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,is there a pC verison,2022-06-27T02:45:04Z,2022-06-27T02:45:04Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,The tutorial was really interested and I will watch more from your channel,2022-06-27T00:15:40Z,2022-06-27T00:15:40Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,greatly appreciated,2022-06-26T15:48:08Z,2022-06-26T15:48:08Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,Some use cases for variables would be useful not just confusing a = c stuff,2022-06-25T12:23:16Z,2022-06-25T12:23:16Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,0:01,2022-06-24T01:41:26Z,2022-06-24T01:41:26Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,CS DOjo i need help the thing is i want a private class on learnning code but the thing is i cant pay you my parents dosent understand they just thiunk its stupid and it's my dream of learning codding but my parents will never pay,2022-06-23T15:57:28Z,2022-06-23T15:57:28Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,Thank you this video helped me a lot already but I'm goint to watch all of your videos about Python. Have a nice day!,2022-06-22T18:33:36Z,2022-06-22T18:33:36Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,Well explanation. Thank you!,2022-06-22T17:15:02Z,2022-06-22T17:15:02Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,Wonderful video thanks,2022-06-22T14:09:19Z,2022-06-22T14:09:19Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,WOW!!! thanks a lot. I am from Zero python programmer to almost a hero just by watching the Python Tutorial for Absolute Beginners #1 AND Python Tutorial  #2. I will complete the remaining Tutorials. You explained it that even an illiterate can code in python. WELDON!!!,2022-06-22T12:27:20Z,2022-06-22T12:27:20Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,wow i have been watching many python videos but not getting the concepts but yours solve all my problems of understanding . i think i will be following your tutorials. kindly share me a link to get more tutorials,2022-06-22T10:29:44Z,2022-06-22T10:29:44Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,Starting my journey to learn programming because I'm bored and i want to learn something new! wish me luck,2022-06-20T08:17:30Z,2022-06-20T08:17:30Z,1
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,Thank you!,2022-06-18T11:33:03Z,2022-06-18T11:33:03Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,Wow sir 💥,2022-06-16T14:48:50Z,2022-06-16T14:48:50Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,Great Video. Explains very well,2022-06-12T13:09:36Z,2022-06-12T13:09:36Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,I would like to askdo you have any book recommendation to learn python from the scratch?thank you 😊,2022-06-10T11:54:23Z,2022-06-10T11:54:23Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,This was the best video so far thanku boy,2022-06-09T08:37:01Z,2022-06-09T08:37:01Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,Hi ..  i just want to ask there's a chance ? To practice javacsshtmlc++ and python on Android because i dont have pc or laptop ..,2022-06-07T16:53:49Z,2022-06-07T16:53:49Z,0
Z1Yd7upQsXY,Python Tutorial for Absolute Beginners #1 - What Are Variables?,2017-12-26T14:57:53Z,YK may I ask your suggestion privately? because now I am in dilemma 😅,2022-06-06T14:42:55Z,2022-06-06T14:42:55Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,Thank You,2022-06-24T16:55:06Z,2022-06-24T16:55:06Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,Good God in heaven and all his saints I hate coding.,2022-06-23T14:53:30Z,2022-06-23T14:53:30Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,Спасибо за труд!,2022-06-20T14:05:31Z,2022-06-20T14:05:31Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,thank you sirname = ''hernendez''print(name),2022-06-20T03:16:34Z,2022-06-20T03:16:34Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,greatcxourse! Shame the jokes are not on the api anymore.,2022-06-17T20:53:09Z,2022-06-17T20:53:09Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,Heyy.. Kindly asking for links to the Amigos code communities on the different platforms,2022-06-15T10:28:56Z,2022-06-15T10:28:56Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,Does Python have variable type array?  or is variable type list similar to variable type array in other Programming languages such as C?,2022-06-12T22:39:04Z,2022-06-12T22:41:00Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,Walaikum as salam.Great tutorial. Love from  Bangladesh.❤❤,2022-06-12T03:48:53Z,2022-06-12T03:49:15Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,|thanks for your explain very good <3  pliz I have this error! how can I solve it pliiiiz *ValueError: Found array with 0 sample(s) (shape=(0 5381)) while a minimum of 1 is required by TfidfTransformer.|,2022-06-05T11:28:00Z,2022-06-05T11:28:00Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,🥰,2022-05-30T13:13:57Z,2022-05-30T13:13:57Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,I will definitely like subscribe and support my Muslim brother,2022-05-29T04:46:11Z,2022-05-29T04:46:11Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,و عليكم السلام ورحمة الله وبركاته,2022-05-29T04:45:28Z,2022-05-29T04:45:28Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,18,2022-05-27T22:42:40Z,2022-05-27T22:42:40Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,I want to buy this tools with paypal can I pay for it with paypal?,2022-05-24T05:03:51Z,2022-05-24T05:03:51Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,You are the best,2022-05-21T17:01:24Z,2022-05-21T17:01:24Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,Thank you for sharing your knowledge and assisting millions of others around the world in learning to code; we truly appreciate it.,2022-05-20T13:07:38Z,2022-05-20T13:07:38Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,supper,2022-05-19T21:25:07Z,2022-05-19T21:25:07Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,anyone know where in this tutorial he shows user input?,2022-05-19T21:21:34Z,2022-05-19T21:21:34Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,Heello bro or Assalamu aleykum )) i am from Kyrgyzstan and i want to say thank you)),2022-05-16T11:55:49Z,2022-05-16T11:55:49Z,0
LzYNWme1W6Q,Python Full Course 🐍,2020-10-12T13:53:01Z,thank you brother!!!!!!!!!!!,2022-05-16T09:57:27Z,2022-05-16T09:57:27Z,0
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,Thanks for posting!! I really enjoyed putting this together. I hope everyone finds it useful 👍,2022-03-15T13:56:14Z,2022-03-15T13:56:14Z,125
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,Thanks for this course very helpful indeed. I'll make sure to check other Python courses you post as well.Keep up the excellent work!,2022-06-26T19:11:58Z,2022-06-26T19:11:58Z,0
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,Tried step by step and the repository permission got deny....whys that,2022-06-26T02:35:34Z,2022-06-26T02:35:34Z,0
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,Thank you.,2022-06-19T06:42:20Z,2022-06-19T06:42:20Z,0
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,Trying to install a few things are just insane if you have no idea of programming. That aspect makes it really bad. barely anything which shows up on the computer matches what he shows.,2022-06-18T20:01:00Z,2022-06-18T20:01:00Z,0
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,did anyone else have an issue with the modules section ? when I ran the demo_func code I got an error,2022-06-18T03:10:34Z,2022-06-18T03:10:34Z,0
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,I’m having trouble importing the code I didn’t have a project.py file so I made my own and I can’t import the code at the end,2022-06-10T14:42:00Z,2022-06-10T14:42:00Z,0
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,great work. thank you!!,2022-06-09T15:50:19Z,2022-06-09T15:50:19Z,0
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,If anyone is struggling with integrating github repository clone a video called  Clone a GitHub Repository Using VS Code by Blaine Robertson helped me.,2022-06-08T17:16:43Z,2022-06-08T17:16:43Z,2
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,For anyone doing the git clone on a Macbook once you have selected the directory in the terminal do everything he says to do minus the $ at the beginning. Hope that helps :o),2022-06-05T23:46:11Z,2022-06-05T23:46:11Z,1
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,|Thanks for free course. When there are dozens of comments saying we can't integrate the github thing maybe add in the solution to the description instead of making us noobs dig around in the comments to see if we can find an answer: jane doe1 month agoFor anyone having trouble with the git integration i was able to resolve the issue on my machine by: restarting after the git installopening visual studioUnder start selecting clone git repository Pasted in the url Saved into my open workspace folder name in the explorer to the leftWas prompted to save open etc selected open in workspaceThe files downloaded correctly into the workspace.  I'm not at all sure if this will create problems further along but it allowed me to move along in the tutorial.|,2022-06-05T18:46:46Z,2022-06-05T18:46:46Z,1
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,This is a great project! And the project is really great too. However the module on function was skipped.,2022-06-04T20:27:13Z,2022-06-04T20:27:13Z,4
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,there is no function video before module video. when i get into module i cant connect it to the function.,2022-06-04T14:44:35Z,2022-06-04T14:44:35Z,0
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,A fantastic introduction - thank you ever so much!,2022-06-02T00:03:49Z,2022-06-02T00:03:49Z,1
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,nice channel,2022-05-31T15:32:24Z,2022-05-31T15:32:24Z,0
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,This happens to me every time I try something like this. There is some step that was either skipped or is now different versus when the instructions were made and I get stuck like Chuck. Well there went 2 hours and a bunch of stuff I now need to find and uninstall on my computer.,2022-05-24T22:32:04Z,2022-05-24T22:32:04Z,0
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,This is great,2022-05-23T02:40:09Z,2022-05-23T02:40:09Z,0
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,its saying 'permission denied (publickey)' while trying to clone your git. so am stocked...,2022-05-18T10:59:58Z,2022-05-18T10:59:58Z,1
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,I love python :),2022-05-16T12:13:08Z,2022-05-16T12:13:08Z,1
8124kv-632k,Python Tutorial for Beginners,2022-03-15T13:46:41Z,Love from Bangladesh,2022-05-16T11:24:23Z,2022-05-16T11:24:23Z,0
